x_mm,y_mm,thickness_mm
5.510204081632652873e+01,1.333333333333333428e+02,1.509639133367369102e+00
5.510204081632652873e+01,1.384615384615384812e+02,4.878037949507876725e+00
5.510204081632652873e+01,1.435897435897435912e+02,8.266519362444213925e+00
5.510204081632652873e+01,1.487179487179487296e+02,6.285257876318013359e+00
5.510204081632652873e+01,1.538461538461538680e+02,1.581544926242545390e+00
5.510204081632652873e+01,1.589743589743589780e+02,1.500056917358721709e+00
5.510204081632652873e+01,1.641025641025641164e+02,1.500000021028779384e+00
5.510204081632652873e+01,1.692307692307692548e+02,1.500000000021943780e+00
5.510204081632652873e+01,1.743589743589743648e+02,1.500000000000283107e+00
5.510204081632652873e+01,1.794871794871795032e+02,1.500000000000128120e+00
5.510204081632652873e+01,1.846153846153846416e+02,1.500000000003197886e+00
5.510204081632652873e+01,1.897435897435897516e+02,1.500000003517382607e+00
5.510204081632652873e+01,1.948717948717948900e+02,1.500072951492428919e+00
5.510204081632652873e+01,2.000000000000000000e+02,5.249999999999967137e+00
6.122448979591836604e+01,0.000000000000000000e+00,5.250000000000000888e+00
6.122448979591836604e+01,5.128205128205128638e+00,8.966165507609121121e+00
6.122448979591836604e+01,1.025641025641025728e+01,8.999932347363222007e+00
6.122448979591836604e+01,1.538461538461538680e+01,8.999999967944376067e+00
6.122448979591836604e+01,2.051282051282051455e+01,8.999999999997131184e+00
6.122448979591836604e+01,2.564102564102564230e+01,9.000000000000001776e+00
6.122448979591836604e+01,3.076923076923077360e+01,9.000000000000001776e+00
6.122448979591836604e+01,3.589743589743589780e+01,9.000000000000001776e+00
6.122448979591836604e+01,4.102564102564102910e+01,9.000000000000001776e+00
6.122448979591836604e+01,4.615384615384616041e+01,9.000000000000001776e+00
6.122448979591836604e+01,5.128205128205128460e+01,9.000000000000001776e+00
6.122448979591836604e+01,5.641025641025641590e+01,9.000000000000001776e+00
6.122448979591836604e+01,6.153846153846154721e+01,9.000000000000001776e+00
6.122448979591836604e+01,6.666666666666667140e+01,9.000000000000001776e+00
6.122448979591836604e+01,7.179487179487179560e+01,8.999999999999969802e+00
6.122448979591836604e+01,7.692307692307693401e+01,8.999992558605173443e+00
6.122448979591836604e+01,8.205128205128205821e+01,1.542082546920421571e+00
6.122448979591836604e+01,8.717948717948718240e+01,1.500000002440793567e+00
6.122448979591836604e+01,9.230769230769232081e+01,1.500000000000008660e+00
6.122448979591836604e+01,9.743589743589744501e+01,1.500000000000000000e+00
6.122448979591836604e+01,1.025641025641025692e+02,1.500000000000000000e+00
6.122448979591836604e+01,1.076923076923077076e+02,1.500000000000000222e+00
6.122448979591836604e+01,1.128205128205128318e+02,1.500000000001486589e+00
6.122448979591836604e+01,1.179487179487179560e+02,1.500000283450111604e+00
6.122448979591836604e+01,1.230769230769230944e+02,1.652468987981387416e+00
6.122448979591836604e+01,1.282051282051282044e+02,8.998193755650122583e+00
6.122448979591836604e+01,1.333333333333333428e+02,8.999999844381893155e+00
6.122448979591836604e+01,1.384615384615384812e+02,8.999999999120706917e+00
6.122448979591836604e+01,1.435897435897435912e+02,8.999999999379264537e+00
6.122448979591836604e+01,1.487179487179487296e+02,8.999999952087931021e+00
6.122448979591836604e+01,1.538461538461538680e+02,8.999831634865939733e+00
6.122448979591836604e+01,1.589743589743589780e+02,5.606771425291147359e+00
6.122448979591836604e+01,1.641025641025641164e+02,1.500145733574610452e+00
6.122448979591836604e+01,1.692307692307692548e+02,1.500000009088987563e+00
6.122448979591836604e+01,1.743589743589743648e+02,1.500000000011388446e+00
6.122448979591836604e+01,1.794871794871795032e+02,1.500000000000899725e+00
6.122448979591836604e+01,1.846153846153846416e+02,1.500000000007132295e+00
6.122448979591836604e+01,1.897435897435897516e+02,1.500000004270319431e+00
6.122448979591836604e+01,1.948717948717948900e+02,1.500072160037193125e+00
6.122448979591836604e+01,2.000000000000000000e+02,5.249999999999967137e+00
6.734693877551019625e+01,0.000000000000000000e+00,5.250000000000000888e+00
6.734693877551019625e+01,5.128205128205128638e+00,8.903348331873452537e+00
6.734693877551019625e+01,1.025641025641025728e+01,8.999395623169409220e+00
6.734693877551019625e+01,1.538461538461538680e+01,8.999998989268306104e+00
6.734693877551019625e+01,2.051282051282051455e+01,8.999999999628540692e+00
6.734693877551019625e+01,2.564102564102564230e+01,8.999999999999962697e+00
6.734693877551019625e+01,3.076923076923077360e+01,9.000000000000001776e+00
6.734693877551019625e+01,3.589743589743589780e+01,9.000000000000001776e+00
6.734693877551019625e+01,4.102564102564102910e+01,9.000000000000001776e+00
6.734693877551019625e+01,4.615384615384616041e+01,9.000000000000001776e+00
6.734693877551019625e+01,5.128205128205128460e+01,9.000000000000001776e+00
6.734693877551019625e+01,5.641025641025641590e+01,9.000000000000001776e+00
6.734693877551019625e+01,6.153846153846154721e+01,9.000000000000001776e+00
6.734693877551019625e+01,6.666666666666667140e+01,9.000000000000001776e+00
6.734693877551019625e+01,7.179487179487179560e+01,8.999999999985730526e+00
6.734693877551019625e+01,7.692307692307693401e+01,8.999899751325076025e+00
6.734693877551019625e+01,8.205128205128205821e+01,1.681253693751009637e+00
6.734693877551019625e+01,8.717948717948718240e+01,1.500000904846791716e+00
6.734693877551019625e+01,9.230769230769232081e+01,1.500000000301325187e+00
6.734693877551019625e+01,9.743589743589744501e+01,1.500000000018480772e+00
6.734693877551019625e+01,1.025641025641025692e+02,1.500000000277671885e+00
6.734693877551019625e+01,1.076923076923077076e+02,1.500000632644889809e+00
6.734693877551019625e+01,1.128205128205128318e+02,1.565907859714899208e+00
6.734693877551019625e+01,1.179487179487179560e+02,8.999008125257262236e+00
6.734693877551019625e+01,1.230769230769230944e+02,8.999999998899685494e+00
6.734693877551019625e+01,1.282051282051282044e+02,8.999999999999992895e+00
6.734693877551019625e+01,1.333333333333333428e+02,9.000000000000001776e+00
6.734693877551019625e+01,1.384615384615384812e+02,9.000000000000001776e+00
6.734693877551019625e+01,1.435897435897435912e+02,9.000000000000001776e+00
6.734693877551019625e+01,1.487179487179487296e+02,9.000000000000000000e+00
6.734693877551019625e+01,1.538461538461538680e+02,8.999999999835553766e+00
6.734693877551019625e+01,1.589743589743589780e+02,8.999874804085918001e+00
6.734693877551019625e+01,1.641025641025641164e+02,1.921084728252701268e+00
6.734693877551019625e+01,1.692307692307692548e+02,1.500002503016382605e+00
6.734693877551019625e+01,1.743589743589743648e+02,1.500000000444284609e+00
6.734693877551019625e+01,1.794871794871795032e+02,1.500000000008045120e+00
6.734693877551019625e+01,1.846153846153846416e+02,1.500000000023099300e+00
6.734693877551019625e+01,1.897435897435897516e+02,1.500000007381507849e+00
6.734693877551019625e+01,1.948717948717948900e+02,1.500088142470252572e+00
6.734693877551019625e+01,2.000000000000000000e+02,5.249999999999967137e+00
7.346938775510203357e+01,0.000000000000000000e+00,5.250000000000000888e+00
7.346938775510203357e+01,5.128205128205128638e+00,8.863158149574443812e+00
7.346938775510203357e+01,1.025641025641025728e+01,8.998484947720054805e+00
7.346938775510203357e+01,1.538461538461538680e+01,8.999993448169114174e+00
7.346938775510203357e+01,2.051282051282051455e+01,8.999999989956700475e+00
7.346938775510203357e+01,2.564102564102564230e+01,8.999999999993178790e+00
7.346938775510203357e+01,3.076923076923077360e+01,8.999999999999998224e+00
7.346938775510203357e+01,3.589743589743589780e+01,9.000000000000001776e+00
7.346938775510203357e+01,4.102564102564102910e+01,9.000000000000001776e+00
7.346938775510203357e+01,4.615384615384616041e+01,9.000000000000001776e+00
7.346938775510203357e+01,5.128205128205128460e+01,9.000000000000001776e+00
7.346938775510203357e+01,5.641025641025641590e+01,9.000000000000001776e+00
7.346938775510203357e+01,6.153846153846154721e+01,9.000000000000001776e+00
7.346938775510203357e+01,6.666666666666667140e+01,8.999999999999607425e+00
7.346938775510203357e+01,7.179487179487179560e+01,8.999999975805646812e+00
7.346938775510203357e+01,7.692307692307693401e+01,8.998430288652398801e+00
7.346938775510203357e+01,8.205128205128205821e+01,3.374980453692770332e+00
7.346938775510203357e+01,8.717948717948718240e+01,1.503393265951752600e+00
7.346938775510203357e+01,9.230769230769232081e+01,1.500274800389174157e+00
7.346938775510203357e+01,9.743589743589744501e+01,1.502393888900798835e+00
7.346938775510203357e+01,1.025641025641025692e+02,3.154998347771207801e+00
7.346938775510203357e+01,1.076923076923077076e+02,8.999391929487238428e+00
7.346938775510203357e+01,1.128205128205128318e+02,8.999999998930402256e+00
7.346938775510203357e+01,1.179487179487179560e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.230769230769230944e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.282051282051282044e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.333333333333333428e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.384615384615384812e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.435897435897435912e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.487179487179487296e+02,9.000000000000001776e+00
7.346938775510203357e+01,1.538461538461538680e+02,8.999999999999998224e+00
7.346938775510203357e+01,1.589743589743589780e+02,8.999999964247349382e+00
7.346938775510203357e+01,1.641025641025641164e+02,8.718259344286778401e+00
7.346938775510203357e+01,1.692307692307692548e+02,1.500202037657549781e+00
7.346938775510203357e+01,1.743589743589743648e+02,1.500000009858508232e+00
7.346938775510203357e+01,1.794871794871795032e+02,1.500000000067534867e+00
7.346938775510203357e+01,1.846153846153846416e+02,1.500000000093731245e+00
7.346938775510203357e+01,1.897435897435897516e+02,1.500000017196228885e+00
7.346938775510203357e+01,1.948717948717948900e+02,1.500131176095436114e+00
7.346938775510203357e+01,2.000000000000000000e+02,5.249999999999968914e+00
7.959183673469387088e+01,0.000000000000000000e+00,5.250000000000000888e+00
7.959183673469387088e+01,5.128205128205128638e+00,8.923753745324079389e+00
7.959183673469387088e+01,1.025641025641025728e+01,8.999329349947602807e+00
7.959183673469387088e+01,1.538461538461538680e+01,8.999995441296846366e+00
7.959183673469387088e+01,2.051282051282051455e+01,8.999999974221944754e+00
7.959183673469387088e+01,2.564102564102564230e+01,8.999999999845901044e+00
7.959183673469387088e+01,3.076923076923077360e+01,8.999999999998545164e+00
7.959183673469387088e+01,3.589743589743589780e+01,8.999999999999964473e+00
7.959183673469387088e+01,4.102564102564102910e+01,8.999999999999998224e+00
7.959183673469387088e+01,4.615384615384616041e+01,8.999999999999998224e+00
7.959183673469387088e+01,5.128205128205128460e+01,8.999999999999984013e+00
7.959183673469387088e+01,5.641025641025641590e+01,8.999999999999049649e+00
7.959183673469387088e+01,6.153846153846154721e+01,8.999999999746863821e+00
7.959183673469387088e+01,6.666666666666667140e+01,8.999999827667158669e+00
7.959183673469387088e+01,7.179487179487179560e+01,8.999887716341889998e+00
7.959183673469387088e+01,7.692307692307693401e+01,8.977108605959575272e+00
7.959183673469387088e+01,8.205128205128205821e+01,8.534684027008559326e+00
7.959183673469387088e+01,8.717948717948718240e+01,8.562232201433701562e+00
7.959183673469387088e+01,9.230769230769232081e+01,8.988930637722550188e+00
7.959183673469387088e+01,9.743589743589744501e+01,8.999993655089978617e+00
7.959183673469387088e+01,1.025641025641025692e+02,8.999999999860222033e+00
7.959183673469387088e+01,1.076923076923077076e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.128205128205128318e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.179487179487179560e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.230769230769230944e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.282051282051282044e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.333333333333333428e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.384615384615384812e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.435897435897435912e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.487179487179487296e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.538461538461538680e+02,9.000000000000001776e+00
7.959183673469387088e+01,1.589743589743589780e+02,8.999999999499223691e+00
7.959183673469387088e+01,1.641025641025641164e+02,8.987655421096917507e+00
7.959183673469387088e+01,1.692307692307692548e+02,1.502487213234149133e+00
7.959183673469387088e+01,1.743589743589743648e+02,1.500000082830349912e+00
7.959183673469387088e+01,1.794871794871795032e+02,1.500000000428237001e+00
7.959183673469387088e+01,1.846153846153846416e+02,1.500000000435332881e+00
7.959183673469387088e+01,1.897435897435897516e+02,1.500000052813881712e+00
7.959183673469387088e+01,1.948717948717948900e+02,1.500238138598565474e+00
7.959183673469387088e+01,2.000000000000000000e+02,5.249999999999970690e+00
8.571428571428570820e+01,0.000000000000000000e+00,5.250000000000000888e+00
8.571428571428570820e+01,5.128205128205128638e+00,8.985816515739234234e+00
8.571428571428570820e+01,1.025641025641025728e+01,8.999960975523530138e+00
8.571428571428570820e+01,1.538461538461538680e+01,8.999999777505763632e+00
8.571428571428570820e+01,2.051282051282051455e+01,8.999999996330354080e+00
8.571428571428570820e+01,2.564102564102564230e+01,8.999999999767901215e+00
8.571428571428570820e+01,3.076923076923077360e+01,8.999999999931054262e+00
8.571428571428570820e+01,3.589743589743589780e+01,8.999999999894765068e+00
8.571428571428570820e+01,4.102564102564102910e+01,8.999999999219969737e+00
8.571428571428570820e+01,4.615384615384616041e+01,8.999999977655360084e+00
8.571428571428570820e+01,5.128205128205128460e+01,8.999998360141685083e+00
8.571428571428570820e+01,5.641025641025641590e+01,8.999827834735798504e+00
8.571428571428570820e+01,6.153846153846154721e+01,8.987398250973750891e+00
8.571428571428570820e+01,6.666666666666667140e+01,8.717229516362715813e+00
8.571428571428570820e+01,7.179487179487179560e+01,8.115991015717106905e+00
8.571428571428570820e+01,7.692307692307693401e+01,8.749752380514266292e+00
8.571428571428570820e+01,8.205128205128205821e+01,8.996755511405373440e+00
8.571428571428570820e+01,8.717948717948718240e+01,8.999998289059581325e+00
8.571428571428570820e+01,9.230769230769232081e+01,8.999999999952873253e+00
8.571428571428570820e+01,9.743589743589744501e+01,9.000000000000001776e+00
8.571428571428570820e+01,1.025641025641025692e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.076923076923077076e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.128205128205128318e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.179487179487179560e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.230769230769230944e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.282051282051282044e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.333333333333333428e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.384615384615384812e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.435897435897435912e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.487179487179487296e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.538461538461538680e+02,9.000000000000001776e+00
8.571428571428570820e+01,1.589743589743589780e+02,8.999999999177154208e+00
8.571428571428570820e+01,1.641025641025641164e+02,8.982259887986117519e+00
8.571428571428570820e+01,1.692307692307692548e+02,1.503110680152815792e+00
8.571428571428570820e+01,1.743589743589743648e+02,1.500000210019051705e+00
8.571428571428570820e+01,1.794871794871795032e+02,1.500000001863662558e+00
8.571428571428570820e+01,1.846153846153846416e+02,1.500000002278253142e+00
8.571428571428570820e+01,1.897435897435897516e+02,1.500000217879291942e+00
8.571428571428570820e+01,1.948717948717948900e+02,1.500537259151007552e+00
8.571428571428570820e+01,2.000000000000000000e+02,5.249999999999972466e+00
9.183673469387754551e+01,0.000000000000000000e+00,5.250000000000000888e+00
9.183673469387754551e+01,5.128205128205128638e+00,8.999159024011847308e+00
9.183673469387754551e+01,1.025641025641025728e+01,8.999999726220430318e+00
9.183673469387754551e+01,1.538461538461538680e+01,8.999999999341639523e+00
9.183673469387754551e+01,2.051282051282051455e+01,8.999999999976767029e+00
9.183673469387754551e+01,2.564102564102564230e+01,8.999999999982915000e+00
9.183673469387754551e+01,3.076923076923077360e+01,8.999999999746849610e+00
9.183673469387754551e+01,3.589743589743589780e+01,8.999999950494622425e+00
9.183673469387754551e+01,4.102564102564102910e+01,8.999940914058683461e+00
9.183673469387754551e+01,4.615384615384616041e+01,8.850585589880846982e+00
9.183673469387754551e+01,5.128205128205128460e+01,1.711505445899131450e+00
9.183673469387754551e+01,5.641025641025641590e+01,1.500655757709588922e+00
9.183673469387754551e+01,6.153846153846154721e+01,1.500030119208074497e+00
9.183673469387754551e+01,6.666666666666667140e+01,1.500049237401770874e+00
9.183673469387754551e+01,7.179487179487179560e+01,1.504723511654149748e+00
9.183673469387754551e+01,7.692307692307693401e+01,7.460651752622312394e+00
9.183673469387754551e+01,8.205128205128205821e+01,8.999993000669702425e+00
9.183673469387754551e+01,8.717948717948718240e+01,8.999999999998792077e+00
9.183673469387754551e+01,9.230769230769232081e+01,9.000000000000001776e+00
9.183673469387754551e+01,9.743589743589744501e+01,9.000000000000001776e+00
9.183673469387754551e+01,1.025641025641025692e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.076923076923077076e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.128205128205128318e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.179487179487179560e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.230769230769230944e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.282051282051282044e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.333333333333333428e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.384615384615384812e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.435897435897435912e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.487179487179487296e+02,9.000000000000001776e+00
9.183673469387754551e+01,1.538461538461538680e+02,8.999999999999996447e+00
9.183673469387754551e+01,1.589743589743589780e+02,8.999999763751091564e+00
9.183673469387754551e+01,1.641025641025641164e+02,8.038487850550614766e+00
9.183673469387754551e+01,1.692307692307692548e+02,1.500355296231521418e+00
9.183673469387754551e+01,1.743589743589743648e+02,1.500000158566376030e+00
9.183673469387754551e+01,1.794871794871795032e+02,1.500000005812865744e+00
9.183673469387754551e+01,1.846153846153846416e+02,1.500000014353906286e+00
9.183673469387754551e+01,1.897435897435897516e+02,1.500001283258142415e+00
9.183673469387754551e+01,1.948717948717948900e+02,1.501560951059182303e+00
9.183673469387754551e+01,2.000000000000000000e+02,5.249999999999975131e+00
9.795918367346938282e+01,0.000000000000000000e+00,5.250000000000000888e+00
9.795918367346938282e+01,5.128205128205128638e+00,8.999982671240820409e+00
9.795918367346938282e+01,1.025641025641025728e+01,8.999999999733265810e+00
9.795918367346938282e+01,1.538461538461538680e+01,8.999999999999863221e+00
9.795918367346938282e+01,2.051282051282051455e+01,8.999999999999994671e+00
9.795918367346938282e+01,2.564102564102564230e+01,8.999999999999936051e+00
9.795918367346938282e+01,3.076923076923077360e+01,8.999999999934086503e+00
9.795918367346938282e+01,3.589743589743589780e+01,8.999997077574578341e+00
9.795918367346938282e+01,4.102564102564102910e+01,8.017280155896722604e+00
9.795918367346938282e+01,4.615384615384616041e+01,1.500106123997868135e+00
9.795918367346938282e+01,5.128205128205128460e+01,1.500000001513134729e+00
9.795918367346938282e+01,5.641025641025641590e+01,1.500000000000994538e+00
9.795918367346938282e+01,6.153846153846154721e+01,1.500000000000137224e+00
9.795918367346938282e+01,6.666666666666667140e+01,1.500000000009831469e+00
9.795918367346938282e+01,7.179487179487179560e+01,1.500000431933504741e+00
9.795918367346938282e+01,7.692307692307693401e+01,4.970566732638109997e+00
9.795918367346938282e+01,8.205128205128205821e+01,8.999999993862134673e+00
9.795918367346938282e+01,8.717948717948718240e+01,9.000000000000001776e+00
9.795918367346938282e+01,9.230769230769232081e+01,9.000000000000001776e+00
9.795918367346938282e+01,9.743589743589744501e+01,9.000000000000001776e+00
9.795918367346938282e+01,1.025641025641025692e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.076923076923077076e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.128205128205128318e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.179487179487179560e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.230769230769230944e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.282051282051282044e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.333333333333333428e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.384615384615384812e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.435897435897435912e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.487179487179487296e+02,9.000000000000001776e+00
9.795918367346938282e+01,1.538461538461538680e+02,8.999999998609551355e+00
9.795918367346938282e+01,1.589743589743589780e+02,8.989602399132683885e+00
9.795918367346938282e+01,1.641025641025641164e+02,1.522999314475882215e+00
9.795918367346938282e+01,1.692307692307692548e+02,1.500004588029620001e+00
9.795918367346938282e+01,1.743589743589743648e+02,1.500000043913657821e+00
9.795918367346938282e+01,1.794871794871795032e+02,1.500000015590850611e+00
9.795918367346938282e+01,1.846153846153846416e+02,1.500000125632219516e+00
9.795918367346938282e+01,1.897435897435897516e+02,1.500011896174342940e+00
9.795918367346938282e+01,1.948717948717948900e+02,1.506132587319358729e+00
9.795918367346938282e+01,2.000000000000000000e+02,5.249999999999980460e+00
1.040816326530612201e+02,0.000000000000000000e+00,5.250000000000000888e+00
1.040816326530612201e+02,5.128205128205128638e+00,8.999999848112036460e+00
1.040816326530612201e+02,1.025641025641025728e+01,8.999999999999948486e+00
1.040816326530612201e+02,1.538461538461538680e+01,9.000000000000001776e+00
1.040816326530612201e+02,2.051282051282051455e+01,9.000000000000001776e+00
1.040816326530612201e+02,2.564102564102564230e+01,9.000000000000001776e+00
1.040816326530612201e+02,3.076923076923077360e+01,8.999999999998456346e+00
1.040816326530612201e+02,3.589743589743589780e+01,8.999977935205535573e+00
1.040816326530612201e+02,4.102564102564102910e+01,1.512850068488123867e+00
1.040816326530612201e+02,4.615384615384616041e+01,1.500000000094279917e+00
1.040816326530612201e+02,5.128205128205128460e+01,1.500000000000000000e+00
1.040816326530612201e+02,5.641025641025641590e+01,1.500000000000000000e+00
1.040816326530612201e+02,6.153846153846154721e+01,1.500000000000000000e+00
1.040816326530612201e+02,6.666666666666667140e+01,1.500000000000000000e+00
1.040816326530612201e+02,7.179487179487179560e+01,1.500000000060944583e+00
1.040816326530612201e+02,7.692307692307693401e+01,3.376261017501899886e+00
1.040816326530612201e+02,8.205128205128205821e+01,8.999999999997033484e+00
1.040816326530612201e+02,8.717948717948718240e+01,9.000000000000001776e+00
1.040816326530612201e+02,9.230769230769232081e+01,9.000000000000001776e+00
1.040816326530612201e+02,9.743589743589744501e+01,9.000000000000001776e+00
1.040816326530612201e+02,1.025641025641025692e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.076923076923077076e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.128205128205128318e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.179487179487179560e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.230769230769230944e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.282051282051282044e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.333333333333333428e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.384615384615384812e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.435897435897435912e+02,9.000000000000001776e+00
1.040816326530612201e+02,1.487179487179487296e+02,8.999999994613915533e+00
1.040816326530612201e+02,1.538461538461538680e+02,8.867150217202015128e+00
1.040816326530612201e+02,1.589743589743589780e+02,1.501542810848870424e+00
1.040816326530612201e+02,1.641025641025641164e+02,1.500000538532357375e+00
1.040816326530612201e+02,1.692307692307692548e+02,1.500000011274085221e+00
1.040816326530612201e+02,1.743589743589743648e+02,1.500000006734459213e+00
1.040816326530612201e+02,1.794871794871795032e+02,1.500000048630627081e+00
1.040816326530612201e+02,1.846153846153846416e+02,1.500001871515052931e+00
1.040816326530612201e+02,1.897435897435897516e+02,1.500195982676470141e+00
1.040816326530612201e+02,1.948717948717948900e+02,1.534360221070157904e+00
1.040816326530612201e+02,2.000000000000000000e+02,5.249999999999985789e+00
1.102040816326530575e+02,0.000000000000000000e+00,5.250000000000000888e+00
1.102040816326530575e+02,5.128205128205128638e+00,8.999999999231610204e+00
1.102040816326530575e+02,1.025641025641025728e+01,9.000000000000001776e+00
1.102040816326530575e+02,1.538461538461538680e+01,9.000000000000001776e+00
1.102040816326530575e+02,2.051282051282051455e+01,9.000000000000001776e+00
1.102040816326530575e+02,2.564102564102564230e+01,9.000000000000001776e+00
1.102040816326530575e+02,3.076923076923077360e+01,8.999999999999996447e+00
1.102040816326530575e+02,3.589743589743589780e+01,8.999972023682332178e+00
1.102040816326530575e+02,4.102564102564102910e+01,1.500016996477658404e+00
1.102040816326530575e+02,4.615384615384616041e+01,1.500000000000000444e+00
1.102040816326530575e+02,5.128205128205128460e+01,1.500000000000000000e+00
1.102040816326530575e+02,5.641025641025641590e+01,1.500000000000000000e+00
1.102040816326530575e+02,6.153846153846154721e+01,1.500000000000000000e+00
1.102040816326530575e+02,6.666666666666667140e+01,1.500000000000000000e+00
1.102040816326530575e+02,7.179487179487179560e+01,1.500000000000018430e+00
1.102040816326530575e+02,7.692307692307693401e+01,2.871830451938934825e+00
1.102040816326530575e+02,8.205128205128205821e+01,9.000000000000000000e+00
1.102040816326530575e+02,8.717948717948718240e+01,9.000000000000001776e+00
1.102040816326530575e+02,9.230769230769232081e+01,9.000000000000001776e+00
1.102040816326530575e+02,9.743589743589744501e+01,9.000000000000001776e+00
1.102040816326530575e+02,1.025641025641025692e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.076923076923077076e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.128205128205128318e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.179487179487179560e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.230769230769230944e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.282051282051282044e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.333333333333333428e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.384615384615384812e+02,9.000000000000001776e+00
1.102040816326530575e+02,1.435897435897435912e+02,8.999999389678576378e+00
1.102040816326530575e+02,1.487179487179487296e+02,1.580034992044165199e+00
1.102040816326530575e+02,1.538461538461538680e+02,1.500000046905989981e+00
1.102040816326530575e+02,1.589743589743589780e+02,1.500000000017269963e+00
1.102040816326530575e+02,1.641025641025641164e+02,1.500000000001720402e+00
1.102040816326530575e+02,1.692307692307692548e+02,1.500000000011462165e+00
1.102040816326530575e+02,1.743589743589743648e+02,1.500000001012408379e+00
1.102040816326530575e+02,1.794871794871795032e+02,1.500000259251554890e+00
1.102040816326530575e+02,1.846153846153846416e+02,1.500060025962375310e+00
1.102040816326530575e+02,1.897435897435897516e+02,1.506506562305983454e+00
1.102040816326530575e+02,1.948717948717948900e+02,1.781906926645502320e+00
1.102040816326530575e+02,2.000000000000000000e+02,5.249999999999992006e+00
1.163265306122448948e+02,0.000000000000000000e+00,5.250000000000000888e+00
1.163265306122448948e+02,5.128205128205128638e+00,8.999999999996706634e+00
1.163265306122448948e+02,1.025641025641025728e+01,9.000000000000001776e+00
1.163265306122448948e+02,1.538461538461538680e+01,9.000000000000001776e+00
1.163265306122448948e+02,2.051282051282051455e+01,9.000000000000001776e+00
1.163265306122448948e+02,2.564102564102564230e+01,9.000000000000001776e+00
1.163265306122448948e+02,3.076923076923077360e+01,9.000000000000001776e+00
1.163265306122448948e+02,3.589743589743589780e+01,8.999990374084591238e+00
1.163265306122448948e+02,4.102564102564102910e+01,1.500000099666234821e+00
1.163265306122448948e+02,4.615384615384616041e+01,1.500000000000000000e+00
1.163265306122448948e+02,5.128205128205128460e+01,1.500000000000000000e+00
1.163265306122448948e+02,5.641025641025641590e+01,1.500000000000000000e+00
1.163265306122448948e+02,6.153846153846154721e+01,1.500000000000000000e+00
1.163265306122448948e+02,6.666666666666667140e+01,1.500000000000000000e+00
